ID, FILENAME, URI,TITLE,AUTHOR,UPLOAD_DATE,DURATION,TOPIC1,TOPIC2,TOPIC3
2111,StevenJohnson_2003.stm,/talks/steven_johnson_how_the_ghost_map_helped_end_a_killer_disease,"How the ""ghost map"" helped end a killer disease",Steven Johnson,2007-01-31,10M3S,cities,culture,design
2112,StevenJohnson_2006S.stm,/talks/spencer_wells_a_family_tree_for_humanity,A family tree for humanity,Spencer Wells,2008-08-18,20M53S,Africa,DNA,anthropology
2113,StevenJohnson_2010G.stm,/talks/steven_johnson_where_good_ideas_come_from,Where good ideas come from,Steven Johnson,2010-09-21,17M38S,collaboration,innovation,science
2114,StevenJohnson_2016V.stm,/talks/steven_johnson_the_playful_wonderland_behind_great_inventions,The playful wonderland behind great inventions,Steven Johnson,2016-11-16,7M25S,animation,art,beauty
2115,StevenLevitt_2004.stm,/talks/steven_levitt_the_freakonomics_of_crack_dealing,The freakonomics of crack dealing,Steven Levitt,2006-09-19,21M15S,business,cities,culture
2116,StevenLevitt_2005G.stm,/talks/amory_lovins_winning_the_oil_endgame,Winning the oil endgame,Amory Lovins,2007-12-11,19M44S,business,economics,energy
2117,StevenPetranek_2002.stm,/talks/stephen_petranek_10_ways_the_world_could_end,10 ways the world could end,Stephen Petranek,2007-09-25,29M42S,climate change,future,global issues
2118,StevenPinker_2003.stm,/talks/steven_pinker_human_nature_and_the_blank_slate,Human nature and the blank slate,Steven Pinker,2008-09-26,22M42S,brain,culture,language
2119,StevenPinker_2005G.stm,/talks/steven_pinker_what_our_language_habits_reveal,What our language habits reveal,Steven Pinker,2007-09-09,17M27S,culture,language,psychology
2120,StevenPinker_2007.stm,/talks/steven_pinker_the_surprising_decline_in_violence,The surprising decline in violence,Steven Pinker,2007-09-10,19M15S,business,culture,global issues
2121,StevenPinker_2012.stm,/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason,The long reach of reason,Steven Pinker and Rebecca Newberger Goldstein,2014-03-17,15M24S,brain,culture,philosophy
2122,StevenSchwaitzberg_2012X.stm,/talks/steven_schwaitzberg_a_universal_translator_for_surgeons,A universal translator for surgeons,Steven Schwaitzberg,2013-01-24,11M41S,Surgery,TEDx,health care
2123,StevenStrogatz_2004.stm,/talks/eva_vertes_meet_the_future_of_cancer_research,Meet the future of cancer research,Eva Vertes,2006-10-02,18M49S,cancer,disease,health
2124,StevenStrogatz_2004R.stm,/talks/eva_vertes_meet_the_future_of_cancer_research,Meet the future of cancer research,Eva Vertes,2006-10-02,18M49S,cancer,disease,health
2125,StevenWise_2015.stm,/talks/jonathan_haidt_can_a_divided_america_heal,Can a divided America heal?,Jonathan Haidt,2016-11-08,20M17S,community,communication,government
2126,SteveRamirez_2013X.stm,/talks/steve_ramirez_and_xu_liu_a_mouse_a_laser_beam_a_manipulated_memory,A mouse. A laser beam. A manipulated memory.,Steve Ramirez and Xu Liu,2013-08-15,15M25S,TEDx,animals,memory
2127,SteveSilberman_2015.stm,/talks/steve_silberman_the_forgotten_history_of_autism,The forgotten history of autism,Steve Silberman,2015-06-17,13M48S,Autism spectrum disorder,cognitive science,culture
2128,SteveTruglia_2009G.stm,/talks/stacey_kramer_the_best_gift_i_ever_survived,The best gift I ever survived,Stacey Kramer,2010-10-08,3M17S,cancer,medicine,personal growth
2129,StewartBrand_2004.stm,/talks/ben_saunders_why_did_i_ski_to_the_north_pole,Why did I ski to the North Pole?,Ben Saunders,2006-10-25,18M3S,climate change,culture,exploration
2130,StewartBrand_2006.stm,/talks/stewart_brand_what_squatter_cities_can_teach_us,What squatter cities can teach us,Stewart Brand,2007-05-17,3M5S,business,cities,culture
2131,StewartBrand_2009S.stm,/talks/stewart_brand_4_environmental_heresies,4 environmental 'heresies',Stewart Brand,2009-07-13,16M42S,climate change,environment,future
2132,StewartBrand_2013.stm,/talks/ben_goldacre_battling_bad_science,Battling bad science,Ben Goldacre,2011-09-29,14M19S,data,health care,illness
2133,Sting_2014.stm,/talks/sting_how_i_started_writing_songs_again,How I started writing songs again,Sting,2014-05-30,23M15S,creativity,music,performance
2134,StuartBrown_2008P.stm,/talks/stuart_brown_play_is_more_than_just_fun,Play is more than just fun,Stuart Brown,2009-03-12,26M42S,brain,education,entertainment
2135,StuartFirestein_2013.stm,/talks/stuart_firestein_the_pursuit_of_ignorance,The pursuit of ignorance,Stuart Firestein,2013-09-24,18M33S,education,humor,neuroscience
2136,StuartRussell_2017.stm,/talks/stuart_russell_3_principles_for_creating_safer_ai,3 principles for creating safer AI,Stuart Russell,2017-05-15,17M35S,AI,code,communication
2137,SueAustin_2012X.stm,/talks/sue_austin_deep_sea_diving_in_a_wheelchair,Deep sea diving ... in a wheelchair,Sue Austin,2013-01-08,9M38S,TEDx,disability,art
2138,SueDesmondHellmann_2016.stm,/talks/sue_desmond_hellmann_a_smarter_more_precise_way_to_think_about_public_health,"A smarter, more precise way to think about public health",Sue Desmond-Hellmann,2016-05-31,14M18S,Africa,communication,disease
2139,SueKlebold_2016P.stm,/talks/sue_klebold_my_son_was_a_columbine_shooter_this_is_my_story,My son was a Columbine shooter. This is my story,Sue Klebold,2017-02-02,15M18S,activism,brain,death
2140,SugataMitra_2007P.stm,/talks/mary_roach_10_things_you_didn_t_know_about_orgasm,10 things you didn't know about orgasm,Mary Roach,2009-05-20,16M43S,culture,history,humor
2141,SugataMitra_2010G.stm,/talks/sugata_mitra_the_child_driven_education,The child-driven education,Sugata Mitra,2010-09-07,17M13S,education,technology,global issues
2142,SugataMitra_2013.stm,/talks/sugata_mitra_build_a_school_in_the_cloud,Build a School in the Cloud,Sugata Mitra,2013-02-27,22M31S,TED Prize,technology,code
2143,SuheirHammad_2010W.stm,/talks/suheir_hammad_poems_of_war_peace_women_power,"Poems of war, peace, women, power",Suheir Hammad,2011-02-04,5M53S,culture,global issues,poetry
2144,SukiKim_2015.stm,/talks/suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea,This is what it's like to go undercover in North Korea,Suki Kim,2015-06-08,12M32S,politics,,
2145,SunithaKrishnan_2009I.stm,/talks/sunitha_krishnan_the_fight_against_sex_slavery,The fight against sex slavery,Sunitha Krishnan,2009-12-07,12M42S,Asia,Slavery,global issues
2146,SunniBrown_2011.stm,/talks/sunni_brown_doodlers_unite,"Doodlers, unite!",Sunni Brown,2011-09-23,5M50S,business,creativity,culture
2147,SusanBlackmore_2008.stm,/talks/susan_blackmore_memes_and_temes,"Memes and ""temes""",Susan Blackmore,2008-06-03,19M28S,brain,culture,design
2148,SusanCain_2012.stm,/talks/susan_cain_the_power_of_introverts,The power of introverts,Susan Cain,2012-03-02,19M4S,business,culture,psychology
2149,SusanColantuono_2013X.stm,/talks/susan_colantuono_the_career_advice_you_probably_didn_t_get,The career advice you probably didn’t get,Susan Colantuono,2014-09-30,13M57S,TEDx,business,gender
2150,SusanEtlinger_2014S.stm,/talks/susan_etlinger_what_do_we_do_with_all_this_big_data,What do we do with all this big data?,Susan Etlinger,2014-10-20,12M23S,data,,
2151,SusanLim_2010P.stm,/talks/susan_lim_transplant_cells_not_organs,"Transplant cells, not organs",Susan Lim,2011-04-15,16M26S,business,technology,Surgery
2152,SusanSavageRumbaugh_2004.stm,/talks/bono_my_wish_three_actions_for_africa,My wish: Three actions for Africa,Bono,2006-10-31,27M52S,AIDS,Africa,activism
2153,SusanShaw_2010X.stm,/talks/susan_shaw_the_oil_spill_s_toxic_trade_off,The oil spill's toxic trade-off,Susan Shaw,2016-04-22,16M42S,TEDx,business,chemistry
2154,SusanSolomon_2012G.stm,/talks/susan_solomon_the_promise_of_research_with_stem_cells,The promise of research with stem cells,Susan Solomon,2012-09-13,14M58S,health care,medical research,science
2155,SuzanaHerculanoHouzel_2013G.stm,/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain,What is so special about the human brain?,Suzana Herculano-Houzel,2013-11-26,13M31S,Brazil,brain,evolution
2156,SuzanneBarakat_2016W.stm,/talks/suzanne_barakat_islamophobia_killed_my_brother_let_s_end_the_hate,Islamophobia killed my brother. Let's end the hate,Suzanne Barakat,2016-11-07,14M48S,activism,family,community
2157,SuzanneLee_2011U.stm,/talks/suzanne_lee_grow_your_own_clothes,Grow your own clothes,Suzanne Lee,2011-05-04,6M40S,TED Fellows,bacteria,biology
2158,SuzanneSimard_2016T.stm,/talks/suzanne_simard_how_trees_talk_to_each_other,How trees talk to each other,Suzanne Simard,2016-07-22,18M19S,biodiversity,beauty,biology
2159,SvantePaabo_2011G.stm,/talks/svante_paabo_dna_clues_to_our_inner_neanderthal,DNA clues to our inner neanderthal,Svante Pääbo,2011-08-30,17M1S,DNA,biology,evolution
2160,SylviaEarle_2009.stm,/talks/sylvia_earle_my_wish_protect_our_oceans,My wish: Protect our oceans,Sylvia Earle,2009-02-19,18M16S,TED Prize,activism,biodiversity
2161,TabethaBoyajian_2016.stm,/talks/tabetha_boyajian_the_most_mysterious_star_in_the_universe,The most mysterious star in the universe,Tabetha Boyajian,2016-04-07,13M46S,exploration,nature,Planets
2162,TaiyeSelasi_2014G.stm,/talks/taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local,"Don't ask where I'm from, ask where I'm a local",Taiye Selasi,2015-09-29,16M31S,culture,humanity,identity
2163,TakaharuTezuka_2014X.stm,/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen,The best kindergarten you’ve ever seen,Takaharu Tezuka,2015-04-14,9M47S,TEDx,architecture,design
2164,TalDanino_2015U.stm,/talks/tal_danino_programming_bacteria_to_detect_cancer_and_maybe_treat_it,Programming bacteria to detect cancer (and maybe treat it),Tal Danino,2015-05-07,4M11S,TED Fellows,bacteria,biology
2165,TalGolesworthy_2011X.stm,/talks/tal_golesworthy_how_i_repaired_my_own_heart,How I repaired my own heart,Tal Golesworthy,2012-04-12,13M14S,TEDx,engineering,health
2166,TaliSharot_2012.stm,/talks/tali_sharot_the_optimism_bias,The optimism bias,Tali Sharot,2012-05-14,17M40S,brain,culture,neuroscience
2167,TalithiaWilliams_2014X.stm,/talks/talithia_williams_own_your_body_s_data,Own your body's data,Talithia Williams,2014-08-11,17M3S,TEDx,data,health
2168,TaniaLuna_2012S.stm,/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire,How a penny made me feel like a millionaire,Tania Luna,2013-07-26,5M31S,culture,money,homelessness
2169,TaniaSimoncelli_2014X.stm,/talks/tania_simoncelli_should_you_be_able_to_patent_a_human_gene,Should you be able to patent a human gene?,Tania Simoncelli,2016-01-27,18M5S,activism,biotech,genetics
2170,TanLe_2010G.stm,/talks/tan_le_a_headset_that_reads_your_brainwaves,A headset that reads your brainwaves,Tan Le,2010-07-21,10M36S,brain,computers,design
2171,TanLe_2011X.stm,/talks/tan_le_my_immigration_story,My immigration story,Tan Le,2012-02-24,12M16S,TEDx,family,immigration
2172,TarynSimon_2009G.stm,/talks/taryn_simon_photographs_of_secret_sites,Photographs of secret sites,Taryn Simon,2009-09-24,17M32S,art,culture,curiosity
2173,TarynSimon_2011S.stm,/talks/taryn_simon_the_stories_behind_the_bloodlines,The stories behind the bloodlines,Taryn Simon,2012-04-18,17M59S,art,culture,global issues
2174,TasosFrantzolas_2016X.stm,/talks/anant_agarwal_why_massive_open_online_courses_still_matter,Why massive open online courses (still) matter,Anant Agarwal,2014-01-27,15M19S,Internet,education,technology
2175,TassoAzevedo_2014G.stm,/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests,Hopeful lessons from the battle to save rainforests,Tasso Azevedo,2015-01-09,15M16S,climate change,politics,science
2176,TaviGevinson_2012X.stm,/talks/tavi_gevinson_a_teen_just_trying_to_figure_it_out,A teen just trying to figure it out,Tavi Gevinson,2012-05-05,7M30S,TEDx,entertainment,fashion
2177,TaylorWilson_2012.stm,/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor,"Yup, I built a nuclear fusion reactor",Taylor Wilson,2012-03-22,3M32S,energy,science,technology
2178,TaylorWilson_2013.stm,/talks/taylor_wilson_my_radical_plan_for_small_nuclear_fission_reactors,My radical plan for small nuclear fission reactors,Taylor Wilson,2013-04-30,12M53S,innovation,nuclear energy,physics
2179,TBoonePickens_2012.stm,/talks/t_boone_pickens_let_s_transform_energy_with_natural_gas,Let's transform energy -- with natural gas,T. Boone Pickens,2012-03-19,19M42S,culture,economics,energy
2180,TeddyCruz_2013G.stm,/talks/teddy_cruz_how_architectural_innovations_migrate_across_borders,How architectural innovations migrate across borders,Teddy Cruz,2014-02-05,13M14S,architecture,cities,design
2181,TedHalstead_2017.stm,/talks/ted_halstead_a_climate_solution_where_all_sides_can_win,A climate solution where all sides can win,Ted Halstead,2017-05-17,13M7S,business,china,economics
2182,Teitur_2015.stm,/talks/teitur_home_is_a_song_i_ve_always_remembered,Home is a song I've always remembered,Teitur,2015-10-09,10M49S,music,performance,entertainment
2183,TempleGrandin_2010.stm,/talks/temple_grandin_the_world_needs_all_kinds_of_minds,The world needs all kinds of minds,Temple Grandin,2010-02-24,19M43S,Autism spectrum disorder,animals,brain
2184,TeresaCarrenoOrchestra_2009.stm,/talks/gustavo_dudamel_and_the_teresa_carreno_youth_orchestra_el_sistema_s_top_youth_orchestra,El Sistema's top youth orchestra,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,2009-02-18,17M6S,TED Prize,conducting,culture
2185,TerryMoore_2005.stm,/talks/terry_moore_how_to_tie_your_shoes,How to tie your shoes,Terry Moore,2011-05-20,2M59S,culture,demo,entertainment
2186,TerryMoore_2012.stm,/talks/terry_moore_why_is_x_the_unknown,Why is 'x' the unknown?,Terry Moore,2012-06-06,3M57S,culture,history,language
2187,ThandieNewton_2011G.stm,/talks/thandiwe_newton_embracing_otherness_embracing_myself,"Embracing otherness, embracing myself",Thandiwe Newton,2011-07-20,13M55S,culture,entertainment,psychology
2188,TheAhnTrio_2010W.stm,/talks/ahn_trio_a_modern_take_on_piano_violin_cello,"A modern take on piano, violin, cello",Ahn Trio,2011-02-25,9M25S,entertainment,performance,music
2189,TheasterGates_2015.stm,/talks/theaster_gates_how_to_revive_a_neighborhood_with_imagination_beauty_and_art,"How to revive a neighborhood: with imagination, beauty and art",Theaster Gates,2015-03-26,16M52S,architecture,art,cities
2190,TheLadyLifers_2014X.stm,/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life,A moving song from women in prison for life,The Lady Lifers,2015-05-15,9M36S,music,prison,entertainment
2191,ThelmaGolden_2009.stm,/talks/thelma_golden_how_art_gives_shape_to_cultural_change,How art gives shape to cultural change,Thelma Golden,2010-04-16,12M28S,art,cities,culture
2192,TheLXD_2010.stm,/talks/the_lxd_in_the_internet_age_dance_evolves,"In the Internet age, dance evolves ...",The LXD,2010-03-05,16M48S,collaboration,dance,entertainment
2193,TheoJansen_2007.stm,/talks/theo_jansen_my_creations_a_new_form_of_life,"My creations, a new form of life",Theo Jansen,2007-09-06,8M13S,animals,art,creativity
2194,TheRaspyniBrothers_2002.stm,/talks/raspyni_brothers_juggle_and_jest,Juggle and jest,Raspyni Brothers,2008-02-22,15M27S,collaboration,entertainment,humor
2195,TheyMightBeGiants_2007.stm,/talks/they_might_be_giants_wake_up_it_s_they_might_be_giants,Wake up! It's They Might Be Giants!,They Might Be Giants,2008-04-29,17M21S,entertainment,humor,music
2196,ThomasBarnett_2005.stm,/talks/thomas_barnett_let_s_rethink_america_s_military_strategy,Let's rethink America's military strategy,Thomas Barnett,2007-06-14,23M22S,culture,global issues,military
2197,ThomasCampbell_2012.stm,/talks/thomas_p_campbell_weaving_narratives_in_museum_galleries,Weaving narratives in museum galleries,Thomas P. Campbell,2012-10-05,16M36S,art,museums,
2198,ThomasDolby_2010.stm,/talks/thomas_dolby_love_is_a_loaded_pistol,"""Love Is a Loaded Pistol""",Thomas Dolby,2010-05-07,4M57S,entertainment,history,music
2199,ThomasGoetz_2010P.stm,/talks/thomas_goetz_it_s_time_to_redesign_medical_data,It's time to redesign medical data,Thomas Goetz,2011-01-25,16M33S,business,design,health
2200,ThomasHeatherwick_2011.stm,/talks/thomas_heatherwick_building_the_seed_cathedral,Building the Seed Cathedral,Thomas Heatherwick,2011-05-17,16M52S,architecture,creativity,design
2201,ThomasHellum_2014X.stm,/talks/thomas_hellum_the_world_s_most_boring_television_and_why_it_s_hilariously_addictive,The world's most boring television ... and why it's hilariously addictive,Thomas Hellum,2014-12-10,18M6S,TEDx,entertainment,film
2202,ThomasInsel_2013X.stm,/talks/thomas_insel_toward_a_new_understanding_of_mental_illness,Toward a new understanding of mental illness,Thomas Insel,2013-04-16,13M3S,TEDx,brain,depression
2203,ThomasPeschak_2015Z.stm,/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world,Dive into an ocean photographer's world,Thomas Peschak,2016-02-29,10M10S,biodiversity,beauty,animals
2204,ThomasPiketty_2014S.stm,/talks/thomas_piketty_new_thoughts_on_capital_in_the_twenty_first_century,New thoughts on capital in the twenty-first century,Thomas Piketty,2014-10-06,21M,economics,global issues,equality
2205,ThomasSuarez_2011X.stm,/talks/thomas_suarez_a_12_year_old_app_developer,A 12-year-old app developer,Thomas Suarez,2011-11-16,4M40S,TEDx,education,entertainment
2206,ThomasThwaites_2010S.stm,/talks/thomas_thwaites_how_i_built_a_toaster_from_scratch,How I built a toaster -- from scratch,Thomas Thwaites,2011-01-12,10M51S,design,entertainment,technology
2207,ThomMayne_2005.stm,/talks/thom_mayne_how_architecture_can_connect_us,How architecture can connect us,Thom Mayne,2007-04-05,20M40S,architecture,cities,culture
2208,ThordisElvaandTomStranger_2016W.stm,/talks/thordis_elva_and_tom_stranger_our_story_of_rape_and_reconciliation,Our story of rape and reconciliation,Thordis Elva and Tom Stranger,2017-02-07,19M6S,activism,collaboration,communication
